sid,name,manufacturer,game_type,denomination,volatility_text,volatility_score,location,map_url,source_url,casino,scraped_at
3095,Triple Play - Triple Play Super Bonus Deuces Wild Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=3095,https://www.coushattacasinoresort.com/slot-map.php?sid=3095,Coushatta Casino Resort,2026-08-27T20:36:15.260304+00:00
3096,Triple Play - Triple Play Super Bonus Deuces Wild Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=3096,https://www.coushattacasinoresort.com/slot-map.php?sid=3096,Coushatta Casino Resort,2026-08-27T20:36:15.255257+00:00
3091,Triple Play - Triple Play Super Double Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=3091,https://www.coushattacasinoresort.com/slot-map.php?sid=3091,Coushatta Casino Resort,2026-08-27T20:36:14.999688+00:00
3092,Triple Play - Triple Play Super Double Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=3092,https://www.coushattacasinoresort.com/slot-map.php?sid=3092,Coushatta Casino Resort,2026-08-27T20:36:15.036791+00:00
3093,Triple Play - Triple Play Super Double Bonus Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=3093,https://www.coushattacasinoresort.com/slot-map.php?sid=3093,Coushatta Casino Resort,2026-08-27T20:36:15.093845+00:00
3088,Triple Play - Triple Play Triple Double Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=3088,https://www.coushattacasinoresort.com/slot-map.php?sid=3088,Coushatta Casino Resort,2026-08-27T20:36:14.989373+00:00
3089,Triple Play - Triple Play Triple Double Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=3089,https://www.coushattacasinoresort.com/slot-map.php?sid=3089,Coushatta Casino Resort,2026-08-27T20:36:14.974199+00:00
3090,Triple Play - Triple Play Triple Double Bonus Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=3090,https://www.coushattacasinoresort.com/slot-map.php?sid=3090,Coushatta Casino Resort,2026-08-27T20:36:14.983965+00:00
576,Triple Red Hot Sevens,IGT,Reel,$0.25,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=576,https://www.coushattacasinoresort.com/slot-map.php?sid=576,Coushatta Casino Resort,2026-08-27T20:35:25.822666+00:00
586,Triple Red Hot Sevens,IGT,Reel,$5.00,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=586,https://www.coushattacasinoresort.com/slot-map.php?sid=586,Coushatta Casino Resort,2026-08-27T20:35:25.985659+00:00
203,Triple Red Hot Strike (Md),IGT,Reel,$1.00,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=203,https://www.coushattacasinoresort.com/slot-map.php?sid=203,Coushatta Casino Resort,2026-08-27T20:35:19.508985+00:00
204,Triple Red Hot Strike (Md),IGT,Reel,$2.00,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=204,https://www.coushattacasinoresort.com/slot-map.php?sid=204,Coushatta Casino Resort,2026-08-27T20:35:19.516810+00:00
205,Triple Red Hot Strike (Md),IGT,Reel,$5.00,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=205,https://www.coushattacasinoresort.com/slot-map.php?sid=205,Coushatta Casino Resort,2026-08-27T20:35:19.565299+00:00
1266,Triple Stars,IGT,Reel,$0.25,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1266,https://www.coushattacasinoresort.com/slot-map.php?sid=1266,Coushatta Casino Resort,2026-08-27T20:35:38.130452+00:00
1268,Triple Stars,IGT,Reel,$5.00,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1268,https://www.coushattacasinoresort.com/slot-map.php?sid=1268,Coushatta Casino Resort,2026-08-27T20:35:38.161805+00:00
1312,Triple Stars,IGT,Reel,$1.00,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1312,https://www.coushattacasinoresort.com/slot-map.php?sid=1312,Coushatta Casino Resort,2026-08-27T20:35:39.089762+00:00
315,Triple Strike (Md),IGT,Reel,$0.25,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=315,https://www.coushattacasinoresort.com/slot-map.php?sid=315,Coushatta Casino Resort,2026-08-27T20:35:21.321388+00:00
316,Triple Strike (Md),IGT,Reel,$0.50,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=316,https://www.coushattacasinoresort.com/slot-map.php?sid=316,Coushatta Casino Resort,2026-08-27T20:35:21.372158+00:00
317,Triple Strike (Md),IGT,Reel,$1.00,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=317,https://www.coushattacasinoresort.com/slot-map.php?sid=317,Coushatta Casino Resort,2026-08-27T20:35:21.349071+00:00
985,Triple Treasure Pots: Eternal Prosperity Md Pr,Aruze,Video,$0.01,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=985,https://www.coushattacasinoresort.com/slot-map.php?sid=985,Coushatta Casino Resort,2026-08-27T20:35:33.675389+00:00
986,Triple Treasure Pots: Heavenly Wealth Mc Md Pr,Aruze,Video,$0.01,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=986,https://www.coushattacasinoresort.com/slot-map.php?sid=986,Coushatta Casino Resort,2026-08-27T20:35:33.709513+00:00
7,Triple Zesty Hot Peppers,IGT,Reel,$5.00,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=7,https://www.coushattacasinoresort.com/slot-map.php?sid=7,Coushatta Casino Resort,2026-08-27T20:35:15.284299+00:00
99,Trp Double Diamond Free Games(P)(Md,IGT,Reel,$0.01,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=99,https://www.coushattacasinoresort.com/slot-map.php?sid=99,Coushatta Casino Resort,2026-08-27T20:35:17.497686+00:00
100,Trp Double Diamond Free Games(P)(Md,IGT,Reel,$0.02,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=100,https://www.coushattacasinoresort.com/slot-map.php?sid=100,Coushatta Casino Resort,2026-08-27T20:35:17.529431+00:00
101,Trp Double Diamond Free Games(P)(Md,IGT,Reel,$0.05,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=101,https://www.coushattacasinoresort.com/slot-map.php?sid=101,Coushatta Casino Resort,2026-08-27T20:35:17.609968+00:00
1847,Turkey Shoot (Md),IGT,Video,$0.01,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1847,https://www.coushattacasinoresort.com/slot-map.php?sid=1847,Coushatta Casino Resort,2026-08-27T20:35:48.633289+00:00
1848,Turkey Shoot (Md),IGT,Video,$0.02,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1848,https://www.coushattacasinoresort.com/slot-map.php?sid=1848,Coushatta Casino Resort,2026-08-27T20:35:48.596195+00:00
1849,Turkey Shoot (Md),IGT,Video,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1849,https://www.coushattacasinoresort.com/slot-map.php?sid=1849,Coushatta Casino Resort,2026-08-27T20:35:48.645854+00:00
11,Twin Win,IGT,Video,$0.01,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=11,https://www.coushattacasinoresort.com/slot-map.php?sid=11,Coushatta Casino Resort,2026-08-27T20:35:15.422078+00:00
131,Twin Win,IGT,Video,$1.00,High,4.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=131,https://www.coushattacasinoresort.com/slot-map.php?sid=131,Coushatta Casino Resort,2026-08-27T20:35:18.184751+00:00
620,Twin Win Diamond (Md) (Prog),IGT,Video,$0.01,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=620,https://www.coushattacasinoresort.com/slot-map.php?sid=620,Coushatta Casino Resort,2026-08-27T20:35:26.681140+00:00
619,Twin Win Pearl (Md) (Prog),IGT,Video,$0.01,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=619,https://www.coushattacasinoresort.com/slot-map.php?sid=619,Coushatta Casino Resort,2026-08-27T20:35:26.651579+00:00
712,Ufl-Blazing Dragon-Beijing Mc Md Pr,Light & Wonder,Video,$0.01,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=712,https://www.coushattacasinoresort.com/slot-map.php?sid=712,Coushatta Casino Resort,2026-08-27T20:35:28.462145+00:00
713,Ufl-Blazing Dragon-Beijing Mc Md Pr,Light & Wonder,Video,$0.02,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=713,https://www.coushattacasinoresort.com/slot-map.php?sid=713,Coushatta Casino Resort,2026-08-27T20:35:28.472346+00:00
714,Ufl-Blazing Dragon-Beijing Mc Md Pr,Light & Wonder,Video,$0.05,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=714,https://www.coushattacasinoresort.com/slot-map.php?sid=714,Coushatta Casino Resort,2026-08-27T20:35:28.476902+00:00
715,Ufl-Blazing Dragon-Beijing Mc Md Pr,Light & Wonder,Video,$0.10,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=715,https://www.coushattacasinoresort.com/slot-map.php?sid=715,Coushatta Casino Resort,2026-08-27T20:35:28.635435+00:00
716,Ufl-Blazing Dragon-Beijing Mc Md Pr,Light & Wonder,Video,$1.00,Medium,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=716,https://www.coushattacasinoresort.com/slot-map.php?sid=716,Coushatta Casino Resort,2026-08-27T20:35:28.566574+00:00
1329,Ufl:Nova Desert Nights Big Mony Wap,Light & Wonder,Video,$0.01,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1329,https://www.coushattacasinoresort.com/slot-map.php?sid=1329,Coushatta Casino Resort,2026-08-27T20:35:39.500403+00:00
1373,Ufl:Triple Nova Desert Nights Mc Pr,Light & Wonder,Video,$0.01,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1373,https://www.coushattacasinoresort.com/slot-map.php?sid=1373,Coushatta Casino Resort,2026-08-27T20:35:40.427491+00:00
1374,Ufl:Triple Nova Paradise Lights Pr,Light & Wonder,Video,$0.01,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1374,https://www.coushattacasinoresort.com/slot-map.php?sid=1374,Coushatta Casino Resort,2026-08-27T20:35:40.409000+00:00
1300,Ultimate Fire Link China Street (P),Light & Wonder,Video,$5.00,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1300,https://www.coushattacasinoresort.com/slot-map.php?sid=1300,Coushatta Casino Resort,2026-08-27T20:35:38.901389+00:00
1436,Ultimate Fire Link: China Street,Light & Wonder,Video,$0.01,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1436,https://www.coushattacasinoresort.com/slot-map.php?sid=1436,Coushatta Casino Resort,2026-08-27T20:35:41.605499+00:00
1437,Ultimate Fire Link: China Street,Light & Wonder,Video,$0.02,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1437,https://www.coushattacasinoresort.com/slot-map.php?sid=1437,Coushatta Casino Resort,2026-08-27T20:35:41.613828+00:00
1438,Ultimate Fire Link: China Street,Light & Wonder,Video,$0.05,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1438,https://www.coushattacasinoresort.com/slot-map.php?sid=1438,Coushatta Casino Resort,2026-08-27T20:35:41.679492+00:00
1439,Ultimate Fire Link: China Street,Light & Wonder,Video,$0.10,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1439,https://www.coushattacasinoresort.com/slot-map.php?sid=1439,Coushatta Casino Resort,2026-08-27T20:35:41.688160+00:00
1440,Ultimate Fire Link: China Street,Light & Wonder,Video,$1.00,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1440,https://www.coushattacasinoresort.com/slot-map.php?sid=1440,Coushatta Casino Resort,2026-08-27T20:35:41.692370+00:00
1441,Ultimate Fire Link: Olvera Street,Light & Wonder,Video,$0.01,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1441,https://www.coushattacasinoresort.com/slot-map.php?sid=1441,Coushatta Casino Resort,2026-08-27T20:35:41.822183+00:00
1442,Ultimate Fire Link: Olvera Street,Light & Wonder,Video,$0.02,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1442,https://www.coushattacasinoresort.com/slot-map.php?sid=1442,Coushatta Casino Resort,2026-08-27T20:35:41.705158+00:00
1443,Ultimate Fire Link: Olvera Street,Light & Wonder,Video,$0.05,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1443,https://www.coushattacasinoresort.com/slot-map.php?sid=1443,Coushatta Casino Resort,2026-08-27T20:35:41.766330+00:00
1444,Ultimate Fire Link: Olvera Street,Light & Wonder,Video,$0.10,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1444,https://www.coushattacasinoresort.com/slot-map.php?sid=1444,Coushatta Casino Resort,2026-08-27T20:35:41.759302+00:00
1445,Ultimate Fire Link: Olvera Street,Light & Wonder,Video,$1.00,Medium - High,3.0,,https://www.coushattacasinoresort.com/slot-map.php?sid=1445,https://www.coushattacasinoresort.com/slot-map.php?sid=1445,Coushatta Casino Resort,2026-08-27T20:35:41.836094+00:00
1816,Ultimate Fire Link:By The Bay Md P,Light & Wonder,Video,$0.01,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1816,https://www.coushattacasinoresort.com/slot-map.php?sid=1816,Coushatta Casino Resort,2026-08-27T20:35:47.900054+00:00
1818,Ultimate Fire Link:Country Lights,Light & Wonder,Video,$0.01,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1818,https://www.coushattacasinoresort.com/slot-map.php?sid=1818,Coushatta Casino Resort,2026-08-27T20:35:47.904946+00:00
2431,Ultimate Fire Link:Forest Wild Md P,Light & Wonder,Video,$0.01,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=2431,https://www.coushattacasinoresort.com/slot-map.php?sid=2431,Coushatta Casino Resort,2026-08-27T20:36:01.997984+00:00
1817,Ultimate Fire Link:North Shore Md P,Light & Wonder,Video,$0.01,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1817,https://www.coushattacasinoresort.com/slot-map.php?sid=1817,Coushatta Casino Resort,2026-08-27T20:35:47.879919+00:00
1933,Ultimate X - Five Play Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1933,https://www.coushattacasinoresort.com/slot-map.php?sid=1933,Coushatta Casino Resort,2026-08-27T20:35:50.439097+00:00
1934,Ultimate X - Five Play Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1934,https://www.coushattacasinoresort.com/slot-map.php?sid=1934,Coushatta Casino Resort,2026-08-27T20:35:50.461958+00:00
1935,Ultimate X - Five Play Bonus Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1935,https://www.coushattacasinoresort.com/slot-map.php?sid=1935,Coushatta Casino Resort,2026-08-27T20:35:50.479047+00:00
1930,Ultimate X - Five Play Bonus Poker Deluxe,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1930,https://www.coushattacasinoresort.com/slot-map.php?sid=1930,Coushatta Casino Resort,2026-08-27T20:35:50.421776+00:00
1931,Ultimate X - Five Play Bonus Poker Deluxe,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1931,https://www.coushattacasinoresort.com/slot-map.php?sid=1931,Coushatta Casino Resort,2026-08-27T20:35:50.413903+00:00
1932,Ultimate X - Five Play Bonus Poker Deluxe,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1932,https://www.coushattacasinoresort.com/slot-map.php?sid=1932,Coushatta Casino Resort,2026-08-27T20:35:50.431711+00:00
1927,Ultimate X - Five Play Deuces Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1927,https://www.coushattacasinoresort.com/slot-map.php?sid=1927,Coushatta Casino Resort,2026-08-27T20:35:50.288139+00:00
1928,Ultimate X - Five Play Deuces Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1928,https://www.coushattacasinoresort.com/slot-map.php?sid=1928,Coushatta Casino Resort,2026-08-27T20:35:50.323243+00:00
1929,Ultimate X - Five Play Deuces Bonus Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1929,https://www.coushattacasinoresort.com/slot-map.php?sid=1929,Coushatta Casino Resort,2026-08-27T20:35:50.344839+00:00
1924,Ultimate X - Five Play Deuces Wild,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1924,https://www.coushattacasinoresort.com/slot-map.php?sid=1924,Coushatta Casino Resort,2026-08-27T20:35:50.256342+00:00
1925,Ultimate X - Five Play Deuces Wild,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1925,https://www.coushattacasinoresort.com/slot-map.php?sid=1925,Coushatta Casino Resort,2026-08-27T20:35:50.246324+00:00
1926,Ultimate X - Five Play Deuces Wild,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1926,https://www.coushattacasinoresort.com/slot-map.php?sid=1926,Coushatta Casino Resort,2026-08-27T20:35:50.267780+00:00
1921,Ultimate X - Five Play Double Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1921,https://www.coushattacasinoresort.com/slot-map.php?sid=1921,Coushatta Casino Resort,2026-08-27T20:35:50.175692+00:00
1922,Ultimate X - Five Play Double Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1922,https://www.coushattacasinoresort.com/slot-map.php?sid=1922,Coushatta Casino Resort,2026-08-27T20:35:50.251589+00:00
1923,Ultimate X - Five Play Double Bonus Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1923,https://www.coushattacasinoresort.com/slot-map.php?sid=1923,Coushatta Casino Resort,2026-08-27T20:35:50.318234+00:00
1918,Ultimate X - Five Play Double Double Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1918,https://www.coushattacasinoresort.com/slot-map.php?sid=1918,Coushatta Casino Resort,2026-08-27T20:35:50.097939+00:00
1919,Ultimate X - Five Play Double Double Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1919,https://www.coushattacasinoresort.com/slot-map.php?sid=1919,Coushatta Casino Resort,2026-08-27T20:35:50.204420+00:00
1920,Ultimate X - Five Play Double Double Bonus Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1920,https://www.coushattacasinoresort.com/slot-map.php?sid=1920,Coushatta Casino Resort,2026-08-27T20:35:50.140798+00:00
1915,Ultimate X - Five Play Jacks or Better,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1915,https://www.coushattacasinoresort.com/slot-map.php?sid=1915,Coushatta Casino Resort,2026-08-27T20:35:50.050399+00:00
1916,Ultimate X - Five Play Jacks or Better,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1916,https://www.coushattacasinoresort.com/slot-map.php?sid=1916,Coushatta Casino Resort,2026-08-27T20:35:50.079591+00:00
1917,Ultimate X - Five Play Jacks or Better,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1917,https://www.coushattacasinoresort.com/slot-map.php?sid=1917,Coushatta Casino Resort,2026-08-27T20:35:50.085411+00:00
1912,Ultimate X - Five Play Joker Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1912,https://www.coushattacasinoresort.com/slot-map.php?sid=1912,Coushatta Casino Resort,2026-08-27T20:35:49.995716+00:00
1913,Ultimate X - Five Play Joker Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1913,https://www.coushattacasinoresort.com/slot-map.php?sid=1913,Coushatta Casino Resort,2026-08-27T20:35:50.039996+00:00
1914,Ultimate X - Five Play Joker Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1914,https://www.coushattacasinoresort.com/slot-map.php?sid=1914,Coushatta Casino Resort,2026-08-27T20:35:50.031160+00:00
1909,Ultimate X - Five Play Triple Double Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1909,https://www.coushattacasinoresort.com/slot-map.php?sid=1909,Coushatta Casino Resort,2026-08-27T20:35:49.908646+00:00
1910,Ultimate X - Five Play Triple Double Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1910,https://www.coushattacasinoresort.com/slot-map.php?sid=1910,Coushatta Casino Resort,2026-08-27T20:35:49.927064+00:00
1911,Ultimate X - Five Play Triple Double Bonus Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1911,https://www.coushattacasinoresort.com/slot-map.php?sid=1911,Coushatta Casino Resort,2026-08-27T20:35:49.976996+00:00
1907,Ultimate X - Ten Play Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1907,https://www.coushattacasinoresort.com/slot-map.php?sid=1907,Coushatta Casino Resort,2026-08-27T20:35:49.883400+00:00
1908,Ultimate X - Ten Play Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1908,https://www.coushattacasinoresort.com/slot-map.php?sid=1908,Coushatta Casino Resort,2026-08-27T20:35:49.944408+00:00
1905,Ultimate X - Ten Play Bonus Poker Deluxe,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1905,https://www.coushattacasinoresort.com/slot-map.php?sid=1905,Coushatta Casino Resort,2026-08-27T20:35:49.864609+00:00
1906,Ultimate X - Ten Play Bonus Poker Deluxe,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1906,https://www.coushattacasinoresort.com/slot-map.php?sid=1906,Coushatta Casino Resort,2026-08-27T20:35:49.851774+00:00
1903,Ultimate X - Ten Play Deuces Wild,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1903,https://www.coushattacasinoresort.com/slot-map.php?sid=1903,Coushatta Casino Resort,2026-08-27T20:35:49.785838+00:00
1904,Ultimate X - Ten Play Deuces Wild,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1904,https://www.coushattacasinoresort.com/slot-map.php?sid=1904,Coushatta Casino Resort,2026-08-27T20:35:49.833036+00:00
1901,Ultimate X - Ten Play Deuces Wild Bonus,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1901,https://www.coushattacasinoresort.com/slot-map.php?sid=1901,Coushatta Casino Resort,2026-08-27T20:35:49.914386+00:00
1902,Ultimate X - Ten Play Deuces Wild Bonus,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1902,https://www.coushattacasinoresort.com/slot-map.php?sid=1902,Coushatta Casino Resort,2026-08-27T20:35:49.765248+00:00
1899,Ultimate X - Ten Play Double Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1899,https://www.coushattacasinoresort.com/slot-map.php?sid=1899,Coushatta Casino Resort,2026-08-27T20:35:49.735965+00:00
1900,Ultimate X - Ten Play Double Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1900,https://www.coushattacasinoresort.com/slot-map.php?sid=1900,Coushatta Casino Resort,2026-08-27T20:35:49.760867+00:00
1897,Ultimate X - Ten Play Double Double Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1897,https://www.coushattacasinoresort.com/slot-map.php?sid=1897,Coushatta Casino Resort,2026-08-27T20:35:49.673876+00:00
1898,Ultimate X - Ten Play Double Double Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1898,https://www.coushattacasinoresort.com/slot-map.php?sid=1898,Coushatta Casino Resort,2026-08-27T20:35:49.678603+00:00
1895,Ultimate X - Ten Play Jacks or Better,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1895,https://www.coushattacasinoresort.com/slot-map.php?sid=1895,Coushatta Casino Resort,2026-08-27T20:35:49.605147+00:00
1896,Ultimate X - Ten Play Jacks or Better,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1896,https://www.coushattacasinoresort.com/slot-map.php?sid=1896,Coushatta Casino Resort,2026-08-27T20:35:49.628183+00:00
1893,Ultimate X - Ten Play Joker Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1893,https://www.coushattacasinoresort.com/slot-map.php?sid=1893,Coushatta Casino Resort,2026-08-27T20:35:49.581973+00:00
1894,Ultimate X - Ten Play Joker Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1894,https://www.coushattacasinoresort.com/slot-map.php?sid=1894,Coushatta Casino Resort,2026-08-27T20:35:49.689903+00:00
1891,Ultimate X - Ten Play Triple Double Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1891,https://www.coushattacasinoresort.com/slot-map.php?sid=1891,Coushatta Casino Resort,2026-08-27T20:35:49.567638+00:00
1892,Ultimate X - Ten Play Triple Double Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1892,https://www.coushattacasinoresort.com/slot-map.php?sid=1892,Coushatta Casino Resort,2026-08-27T20:35:49.561504+00:00
1888,Ultimate X - Triple Play Bonus Poker,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1888,https://www.coushattacasinoresort.com/slot-map.php?sid=1888,Coushatta Casino Resort,2026-08-27T20:35:49.446374+00:00
1889,Ultimate X - Triple Play Bonus Poker,IGT,Poker,$0.10,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1889,https://www.coushattacasinoresort.com/slot-map.php?sid=1889,Coushatta Casino Resort,2026-08-27T20:35:49.456701+00:00
1890,Ultimate X - Triple Play Bonus Poker,IGT,Poker,$0.25,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1890,https://www.coushattacasinoresort.com/slot-map.php?sid=1890,Coushatta Casino Resort,2026-08-27T20:35:49.514827+00:00
1885,Ultimate X - Triple Play Bonus Poker Deluxe,IGT,Poker,$0.05,N/A,,,https://www.coushattacasinoresort.com/slot-map.php?sid=1885,https://www.coushattacasinoresort.com/slot-map.php?sid=1885,Coushatta Casino Resort,2026-08-27T20:35:49.406233+00:00
